text,label,aug
The Danger Of Deeper OPEC+ Cuts https://t.co/5LPnGN9n4j,0,Risk of deeper OPEC+ cuts https://t.co/5LPnGN9n4j
"The deepening crisis at debt-ridden Eskom shut down South Africa's key mining industry for 24 hours, hitting gold a… https://t.co/DXHzj6LIkd",0,"The deepening crisis at debt-laden Eskom has shut down South Africa's key mining industry for 24 hours, striking gold… https://t.co/DX Hzj6LIkd"
The resistance levels to watch as oil falls from its highest close in almost 12 weeks https://t.co/bJbf9pxUvs https://t.co/tkFMkH7AOS,0,Resistance levels to watch as oil falls from its highest close in almost 12 weeks https://t.co/bJbf9pxUvs https://t.co/tkFMkH7AOS
Tullow Oil: diminishing reserves https://t.co/k73wE7kYpL,0,Tulu Oil: Declining reserves https://t.co/k73wE7kYpL
Two Canadian rail terminal owners are unable to take oil deliveries amid the rail strike https://t.co/2o7PekCcKI,0,Two Canadian railway terminal owners unable to receive oil shipments amid rail strike https://t.co/2o7PekCcKI
U.S. gasoline futures tumbled to their lowest level since 1999-with some pump prices already below $1-as coronaviru… https://t.co/Tt9W1qMrJj,0,US gasoline futures have fallen to their lowest level since 1999 - with some pump prices already below $1 - due to the coronavirus... https://t.co/Tt9W1qMrJj
U.S. LNG producers fear more price drops as they await China buys under Phase 1 deal https://t.co/JFI0VN2QD3 https://t.co/dallBPbDVS,0,US LNG producers fear further price declines as they await China's purchases under the Phase 1 deal https://t.co/JFI0VN2QD3 https://t.co/dallBPbDVS
U.S. Oil Inventories Rise More Than Expected #WTI #Stock #MarketScreener https://t.co/lMkNlbjinO https://t.co/wBBq3HdLZO,0,US oil inventories rise more than expected
U.S. shale gas investors brace for write-downs amid price plunge https://t.co/r1cBgB4u2P https://t.co/SRyl3mtQ6Y,0,US shale gas investors prepare to write off assets amid falling prices https://t.co/r1cBgB4u2P https://t.co/SRyl3mtQ6Y
"US Gasoline Crashes To 50c - Lowest Since 2001 - Amid ""Unprecedented"" Demand Collapse  https://t.co/RW5FZIV94i",0,The price of gasoline in the US has fallen to 50C - the lowest level since 2001 - amid an “unprecedented” demand collapse https://t.co/RW5FZIV94i
"WTI crude oil slides 1.5% after surprise build in U.S. inventories
https://t.co/k4nUbMnFw1 https://t.co/7QHRf46m26",0,"West Texas Intermediate crude fell 1.5% after a surprise increase in US inventories
https://t.co/k4nUbMnFw1 https://t.co/7QHRf46m26"
WTI Slips From 12-Week Highs After Surprise Crude Inventory Build https://t.co/IQFM0x0KXt,0,WTI slides from 12-week highs after surprise increase in crude inventories https://t.co/IQFM0x0KXt
$ARTL - Artelo Biosciences EPS misses by $0.13 https://t.co/tfIv9fui86,0,$ARTL - Artelo Biosciences EPS loss of $0.13 https://t.co/tfIv9fui86
$BLPH - Bellerophon Therapeutics EPS misses by $0.33 https://t.co/foAfyMnyra,0,$BLPH - Bellerophon Therapeutics EPS misses by $0.33 https://t.co/foAfyMnyra
$CE - Celanese Q4 profits almost halved https://t.co/YtgFEn6qWT,0,$CE - Celanese Q4 earnings nearly halve https://t.co/YtgFEn6qWT
"$CMP - Compass Minerals EPS misses by $0.12, misses on revenue https://t.co/dU4csQyvQt",0,"$CMP - Compass Minerals EPS loss of $0.12, loss of revenue https://t.co/dU4csQyvQt"
"$DRI: Darden Restaurants provides COVID-19 update, reports quarter-to-date Q4 comps of -39.1% https://t.co/swpeTULQ6d",0,"$DRI: Darden Restaurants provides update on COVID-19, reports Q4 year-to-date collections up -39.1% https://t.co/swpeTULQ6d"
"$GBX: Greenbrier beats by $0.20, misses on revs; suspending FY20 guidance https://t.co/KhXutNgMZW",0,"$GBX: Greenbrier outperforms by $0.20, misses on spins; FY20 Guidance Comment https://t.co/KhXutNgMZW"
"$GME - GameStop EPS misses by $0.66, misses on revenue https://t.co/snwkt6x8gP",0,"$GME - GameStop EPS loss of $0.66, loss of revenue https://t.co/snwkt6x8gP"
"$GNSS - LRAD EPS misses by $0.01, misses on revenue https://t.co/BaBKP6RhdA",0,"$GNSS - LRAD EPS misses by $0.01, misses revenue https://t.co/BaBKP6RhdA"
"$GPP - Green Plains Partners EPS misses by $0.01, misses on revenue https://t.co/MTt2czUWkk",0,"$GPP - Green Plains Partners EPS of $0.01, loss of revenue https://t.co/MTt2czUWkk"
$GTX: Garrett Motion withdraws FY 20 guidance https://t.co/FcJ3is9qU4,0,$GTX: Garrett Motion withdraws FY20 guidance https://t.co/FcJ3is9qU4
"$ITRN - Ituran Location EPS misses by $0.08, misses on revenue https://t.co/4ed282tRz5",0,"$ITRN - Ituran website profitability loss of $0.08, loss of revenue https://t.co/4ed282tRz5"
"$IVC: Invacare misses by $0.15, misses on revs https://t.co/28AK0IzMFs",0,"$IVC: Invacare misses by $0.15, misses cycles https://t.co/28AK0IzMFs"
$JE - Just Energy reports lower than expected Q3 Base EBITDA and free cash flow; revises 2020 guidance https://t.co/JT06Kd3sDQ,0,$JE - Just Energy reported lower-than-expected third-quarter core EBITDA and free cash flow; Revising the 2020 guidance https://t.co/JT06Kd3sDQ
$MATW - Matthews International Corp: Weak Growth And High Debt To Weigh On Sentiment. https://t.co/Cks6a2qvFE #markets #finance #trading,0,$MATW - Matthews International: Weak growth and high debt weigh on sentiment. https://t.co/Cks6a2qvFE #Markets #Finance #Trading
"$NAT - Nordic American Tankers EPS misses by $0.04, misses on revenue https://t.co/zgy3g3ADLV",0,"$NAT - Nordic American Tankers EPS loss of $0.04, loss of revenue https://t.co/zgy3g3ADLV"
$NSSC - NAPCO reports preliminary Q3 revenue slightly below estimates https://t.co/WI5LhsZPN8,0,$NSSC - NAPCO Reports Preliminary Q3 Revenue Slightly Below Estimates https://t.co/WI5LhsZPN8
$NSSC: Napco Security Systems sees Q3 revs below consensus https://t.co/UllrqyQtlU,0,$NSSC: Napco Security Systems sees Q3 cycles below consensus https://t.co/UllrqyQtlU
$NXPI - NXP's preliminary Q1 revenue misses estimates https://t.co/4fBC6WHkkY,0,$NXPI - NXP Provisional Q1 Revenue Misses Estimates https://t.co/4fBC6WHkkY
"$PCYG - Park City Group EPS misses by $0.01, misses on revenue https://t.co/TEeqc9vO62",0,"$PCYG - Park City Group EPS loss of $0.01, revenue miss https://t.co/TEeqc9vO62"
$PHAT - Phathom Pharmaceuticals EPS of -$9.30 https://t.co/evgyMKDbZn,0,$PHAT - Phathom Pharmaceuticals EPS of - $9.30 https://t.co/evgyMKDbZn
$PYX - Pyxus International misses on revenue https://t.co/Yno1XP8GHE,0,$PYX - Pyxus International misses revenue https://t.co/Yno1XP8GHE
$RCII: Rent-A-Center provides update - March revenues were off by about 5% versus last year https://t.co/Yh2mZAMlK6,0,$RCII: Rent-A-Center provides update - March revenues down about 5% compared to last year https://t.co/Yh2mZAMlK6
"$SEAC - SeaChange EPS misses by $0.05, misses on revenue https://t.co/J4uKTQ7uUy",0,"$SEAC - SeaChange EPS loss of $0.05, loss of revenue https://t.co/J4uKTQ7uUy"
"$SSL - Sasol warns of 20% profit drop, secures new debt agreements https://t.co/Qw6VMHkhCo",0,$SSL - Sasol warns of a 20% drop in profits and enters into new debt agreements https://t.co/Qw6VMHkhCo
$WTER - Alkaline Water misses on revenue https://t.co/FKdcGbqdNN,0,$WTER - Alkaline Water Misses Revenue https://t.co/FKdcGbqdNN
21Vianet Group misses on revenue,0,21Vianet Group misses revenue
"AGCO EPS misses by $0.61, misses on revenue",0,"AGCO misses EPS by $0.61, and misses revenue"
"Aker Solutions swings to surprise Q4 net loss, expects drop in 2020 revenue",0,"Aker Solutions staggers to surprise Q4 net loss, expects lower 2020 revenue"
ArcelorMittal misses on revenue,0,ArcelorMittal misses revenue
"Ashland EPS misses by $0.19, misses on revenue",0,"Ashland misses EPS by $0.19, missing revenue"
Avantor misses on revenue,0,Avantor misses revenue
"BCE EPS misses by $0.01, misses on revenue",0,"BCE EPS misses by $0.01, missing revenue"
"Beyond Air EPS misses by $0.09, misses on revenue",0,"Beyond Air misses EPS by $0.09, and misses revenue"
"BioHiTech Global EPS misses by $0.11, misses on revenue",0,"BioHiTech Global EPS misses by $0.11, misses revenue"
BJ's Wholesale cuts same-store sales outlook to up 1.3%-1.5% from up 1.5%-2.5%,0,BJ's Wholesale cuts same-store sales forecast to 1.3%-1.5% from 1.5%-2.5%
BJ's Wholesale narrows 2019 EPS outlook to $1.42-$1.50 from $1.44-$1.48,0,BJ's Wholesale narrows 2019 EPS forecast to $1.42-$1.50 from $1.44-$1.48
Brixmor 2020 FFO guidance comes in on the light side,0,Brixmor 2020 FFO guidance is on the bright side
"Canada Goose sees hit to 2020 profit, sales from coronavirus",0,Canada Goose is seeing a big hit in 2020 earnings and sales from coronavirus
"Caterpillar reported lower sales across all three primary segments in the last quarter, adding to the industrial gl... https://t.co/XYlODrAvSu",0,"Caterpillar Inc. reported sales declines in all three major segments in the latest quarter, adding to the industrial… https://t.co/XYlODrAvSu"
Cboe's Q4 results slide on lower market volatility,0,Cboe's fourth-quarter results fell due to lower market volatility
"Civista Bancshares EPS misses by $0.01, misses on revenue",0,"Civista Bancshares misses earnings per share by $0.01, and misses revenue"
"CNH Industrial EPS misses by $0.01, misses on revenue",0,"CNH Industrial EPS misses by $0.01, misses revenue"
Costco quarterly revenue misses estimates on weak e-commerce growth,0,Costco's quarterly revenue misses estimates due to weak e-commerce growth
Dassault Systemes Profit Outlook Lags After Virus Warning,0,Dassault Systemes Profit Outlook delays after virus warning
DLH Holdings reports weak margins for Q4,0,DLH Holdings reported weak margins for the fourth quarter
"Earnings Miss: Neurocrine Biosciences, Inc. Missed EPS By 52% And Analysts Are Revising Their Forecasts",0,"Earnings Miss: Neurocrine Biosciences, Inc. EPS lost 52% and analysts are revising their forecasts"
"Earnings Miss: Village Farms International, Inc. Missed EPS And Analysts Are Revising Their Forecasts",0,"Missing Profits: Village Farms International, Inc. EPS lost and analysts are revising their forecasts"
Equinor misses on revenue,0,Equinor misses revenue
Equinor swings to surprise loss; impairments total $1.4B,0,Equinox swings for a sudden loss. The total deficit is $1.4 billion
"Estee Lauder Cuts Profit Outlook Again, Citing Coronavirus",0,Estee Lauder cuts earnings forecasts again due to coronavirus
Estee Lauder Q2 EPS $1.52 vs. $1.55 a year go,0,Estee Lauder Q2 EPS $1.52 vs. $1.55 per year
Exponent reports weak margins for Q4,0,Exponent reports weak margins for Q4
FLEX LNG misses on revenue,0,FLEX LNG misses revenue
"ForeScout Technologies EPS misses by $0.03, misses on revenue",0,"ForeScout Technologies misses EPS by $0.03, misses revenue"
"Frequency Therapeutics EPS misses by $0.05, misses on revenue",0,"Frequency Therapeutics misses EPS by $0.05, missing revenue"
"GameStop $GME reports earnings: 
Net sales: $1.38 billion; decrease of 25.7% 
Diluted loss per share of $1.02",0,"GameStop $GME reports earnings:
Net sales: $1.38 billion; 25.7% decrease
Diluted loss per share of $1.02"
GameStop plunges more than 17% after missing on EPS and revenue expectations and reporting comp sales down 23.2% vs… https://t.co/SpeK3NOuTF,0,GameStop stock fell more than 17% after missing earnings per share and revenue expectations and reporting a 23.2% decline in comp sales vs.… https://t.co/SpeK3NOuTF
"Gorman-Rupp EPS misses by $0.06, misses on revenue",0,"Gorman-Rupp misses EPS by $0.06, and misses revenue"
Grubhub’s Growth Decelerates for the Fifth Straight Quarter,0,Grubhub's growth slows for the fifth straight quarter
Hanesbrands Q4 sales down 1% to $1.75 bln; FactSet consensus $1.75 bln,0,Hanesbrands' fourth-quarter sales fell 1% to $1.75 billion; The FactSet consensus is $1.75 billion
Henkel : Withdraws 2020 View; 1Q Sales Were Hit by Virus  #Stock #MarketScreener https://t.co/aJ32Gf9E1R https://t.co/drsVsuphd1,0,Henkel: withdraws 2020 offer; First quarter sales affected by #Stock virus #MarketScreener https://t.co/aJ32Gf9E1R https://t.co/drsVsuphd1
Home Depot 3Q sales miss expectations,0,Home Depot's third-quarter sales beat expectations
Home Depot cuts sales goal as online push not delivering as expected,0,Home Depot lowers its sales target because online checkout is not being offered as expected
Home Depot’s Lower Sales Growth Forecast Highlights The Lack Of Growth In U.S. Corporate Earnings,0,Home Depot's lower sales growth forecast highlights the lack of growth in US corporate profits
ICE profit drops 27% on weak growth in transaction and clearing unit,0,ICE's profits decline by 27% due to weak growth in its transactions and clearing unit
"iMedia Brands EPS misses by $0.03, misses on revenue",0,"iMedia Brands misses EPS by $0.03, and misses revenue"
"Kellogg Q4 North America sales fell 7%, Europe sales up 3% and Latin America sales down 2%",0,"Kellogg's fourth-quarter North American sales decreased 7%, Europe sales increased 3%, and Latin American sales decreased 2%."
Kellogg Q4 reported sales $3.22 vs. $3.32 bln a year ago,0,Kellogg reported fourth-quarter sales of $3.22 vs. $3.32 billion a year ago
Kohl’s Plunges Most in Almost Three Years on Profit Forecast,0,Kohl's Co. sees its biggest drop in nearly three years on earnings expectations
Kohl's now sees full-year adj. EPS $4.75 to $4.95 vs. prior $5.15 to $5.45,0,Kohl's now sees a full-year adjustment. Earnings per share $4.75 to $4.95 versus $5.15 to $5.45 before.
