text,label,aug
Gold has surged this year thanks to the trade war and rate cuts. Analysts say 2020 may bring more rewards.… https://t.co/t85Oydg8Bl,1,Gold has risen this year thanks to the trade war and interest rate cuts. Analysts say 2020 could bring more rewards.… https://t.co/t85Oydg8Bl
"Gold prices move up as focus turns to Fed meeting, China trade deal https://t.co/s3o6R9LARM",1,Gold prices rise as focus shifts to Fed meeting and China trade deal https://t.co/s3o6R9LARM
"$PPLT $PLTM $PTM - Palladium roars to record $1,900/oz. on South Africa power cuts https://t.co/J7V4TpvteI",1,"$PPLT $PLTM $PTM - Palladium roars to $1,900 per ounce. Regarding power outages in South Africa https://t.co/J7V4TpvteI"
"Gold is going to $2,500, $3,000 an ounce: investment expert https://t.co/hlkzcR2CaY https://t.co/74Nz6TV9Qn",1,"Gold will reach $2,500 and $3,000 per ounce: investment expert https://t.co/hlkzcR2CaY https://t.co/74Nz6TV9Qn"
Gold firms ahead of tariff deadline and central bank decisions https://t.co/EZFDczi5P9 https://t.co/kE9ngOnIBA,1,Gold companies ahead of the tariff deadline and central bank decisions https://t.co/EZFDczi5P9 https://t.co/kE9ngOnIBA
"Gold is going to $2,500, $3,000 an ounce: investment expert https://t.co/Kc41XEEQLH https://t.co/dyXrizEju8",1,"Gold will reach $2,500 and $3,000 per ounce: investment expert https://t.co/Kc41XEEQLH https://t.co/dyXrizEju8"
Gold hits 4-month high after U.S. strike kills key Iran military leader https://t.co/zWPGVNbFHn,1,Gold records its highest level in 4 months after the killing of an Iranian military commander in an American strike https://t.co/zWPGVNbFHn
Copper Buyers Call Force Majeure Amid China's Efforts To Control Coronavirus Outbreak. https://t.co/PwX6DOz94q… https://t.co/8USCGeqPSA,1,Copper buyers are claiming force majeure amid China's efforts to control the coronavirus outbreak. https://t.co/PwX6DOz94q… https://t.co/8USCGeqPSA
"Gold on track for a fourth straight gain, buoyed by coronavirus outbreak https://t.co/cpi5yGY54R",1,"Gold is on its way to achieving a fourth consecutive gain, supported by the outbreak of the Corona virus https://t.co/cpi5yGY54R"
Gold holds gain after WHO chief's 'tip of the iceberg' warning https://t.co/oZn2yd2JQ4 via @business https://t.co/3GdcWuMfIK,1,Gold maintains its gains after the head of the World Health Organization warned of the “tip of the iceberg” https://t.co/oZn2yd2JQ4 via business https://t.co/3GdcWuMfIK
China Fears Are Still Propelling Gold Demand. https://t.co/RAB1hQkW6r #stockmarket #economy #markets,1,Chinese concerns continue to drive gold demand. https://t.co/RAB1hQkW6r #stock_market #economy #markets
"Gold hovered near $1,700 an ounce, extending its rally to the highest in more than 7 years https://t.co/frfLbMdeVp https://t.co/dNMkIo8PEY",1,"Gold hovered near $1,700 an ounce, extending its rally to the highest level in more than 7 years https://t.co/frfLbMdeVp https://t.co/dNMkIo8PEY"
History suggests there's a good chance gold will bounce back strongly after this month's pummeling… https://t.co/2B4ciDnlmW,1,History suggests that there is a good chance that gold will rebound strongly after its decline this month… https://t.co/2B4ciDnlmW
$XAUUSD:CUR $GLD $IAU - Gold gets jiggy after Fed actions https://t.co/gRrR8mCP0d,1,$XAUUSD:CUR $GLD $IAU - Gold rises after Fed actions https://t.co/gRrR8mCP0d
History suggests there's a good chance gold will bounce back strongly after this month's pummeling https://t.co/2fgldMWXV6,1,History suggests that there is a good chance that gold will rebound strongly after its decline this month https://t.co/2fgldMWXV6
Gold gains more than $80 an ounce in largest daily dollar climb on record https://t.co/WR0A7nyXi1,1,Gold rises more than $80 per ounce in the largest daily rise for the dollar ever https://t.co/WR0A7nyXi1
History suggests there's a good chance gold will bounce back strongly after this month's pummeling https://t.co/3O0fLqhdws,1,History suggests that there is a good chance that gold will rebound strongly after its decline this month https://t.co/3O0fLqhdws
Gold extends surge after Fed unveils measures to support economy https://t.co/alMBM87pTh,1,Gold continues to rise after the Federal Reserve revealed measures to support the economy https://t.co/alMBM87pTh
"Most-active gold futures jumped 6.6% to $1,671.20 a troy ounce in New York. Silver, platinum and palladium all rose… https://t.co/aDRGg4L1ya",1,"The most active gold futures jumped 6.6% to $1,671.20 an ounce in New York. Silver, platinum, and palladium all rose… https://t.co/aDRGg4L1ya"
$HG1:COM $FCX $TECK - Copper pops to biggest gain in six years on stimulus bet https://t.co/RMjaEyvsZ8,1,$HG1:COM $FCX $TECK - Copper makes biggest gain in six years thanks to stimulus bet https://t.co/RMjaEyvsZ8
"Gold gains for a second straight day, up 6% in biggest daily rise in 11 years https://t.co/ijqZlh8kjF",1,"Gold rises for the second day in a row, rising 6% in the largest daily rise in 11 years https://t.co/ijqZlh8kjF"
"Goldman On Gold: ""Time To Buy The Currency Of Last Resort""  https://t.co/xOgpsBr7jd",1,Goldman Sachs on gold: “It is time to buy the currency of last resort” https://t.co/xOgpsBr7jd
Goldman Sachs tells clients it is time to buy gold https://t.co/L61H0PQxTR,1,Goldman Sachs tells clients it's time to buy gold https://t.co/L61H0PQxTR
"Goldman Sachs pushes gold, based in part on growing popularity of deficit-spending theory https://t.co/GHCumq1QS8",1,"Goldman Sachs is promoting gold, partly based on the growing popularity of deficit spending theory https://t.co/GHCumq1QS8"
Stock Market Update: Gold Grabs Fourth-Straight Advance,1,Stock Market Update: Gold grabs fourth straight advance
$AMC $CNWGY $CNK - DOJ files motion to roll back movie distribution rules https://t.co/kcMPj68GCL,1,$AMC $CNWGY $CNK - Department of Justice files proposal to roll back movie distribution rules https://t.co/kcMPj68GCL
"$BAYRY $BAYZF - Bayer, plaintiffs agree to postpone glyphosate lawsuits for settlement talks https://t.co/qVd2jpfZtC",1,$BAYRY $BAYZF - Bayer and plaintiffs agree to postpone glyphosate lawsuits for settlement talks https://t.co/qVd2jpfZtC
$DISH $I $SGBAF - Dish spectrum sale shouldn't face FCC issue - New Street https://t.co/m2nqyRxjBt,1,$DISH $I $SGBAF - Selling Dish Spectrum Shouldn't Get in FCC Trouble - New Street https://t.co/m2nqyRxjBt
"$FNJN 'Finjan wins IPR patent trial as the PTAB rules that Juniper Networks failed to prove that Finjan '844 ""Downl… https://t.co/wlOmfcLSK3",1,$FNJN' Finjan Wins IPR Patent Trial Where PTAB Rules Juniper Networks Failed to Prove Finjan '844' Downl... https://t.co/wlOmfcLSK3
$MCD - McDonald's settles class action lawsuit https://t.co/9SoYTIcr1L,1,$MCD - McDonald's settles class action lawsuit https://t.co/9SoYTIcr1L
"$TMUS $S - Texas AG settles with T-Mobile, Sprint https://t.co/Beup6Aqvqv",1,$TMUS $S - Texas AG settles with T-Mobile and Sprint https://t.co/Beup6Aqvqv
Airbus to pay $4 bln to settle corruption probe - French prosecutor #economy #MarketScreener https://t.co/yNFl0nOD6B https://t.co/Qko6XJCAwK,1,Airbus pays $4 billion to settle corruption investigation - French Prosecutor #Economy #MarketScreener https://t.co/yNFl0nOD6B https://t.co/Qko6XJCAwK
"Airbus will pay around $4 billion to settle corruption probes by the U.S., British and French authorities into cont... https://t.co/EMakbF7H9G",1,"Airbus will pay about $4 billion to settle corruption investigations conducted by the American, British and French authorities in… https://t.co/EMakbF7H9G"
Alio Gold Settles Arbitration With Maverix Metals  https://t.co/DA3DrYrybW,1,Aliu Gold settles arbitration with Mavericks Metals https://t.co/DA3DrYrybW
"Banks settle Fannie, Freddie bond-rigging suit for $337M",1,Banks settle Fannie and Freddie bond manipulation lawsuit for $337 million
China’s antitrust authority has suspended a probe of Tencent Music https://t.co/W7LjB2MvTa,1,China's anti-monopoly watchdog halts investigation into Tencent Music https://t.co/W7LjB2MvTa
Exxon Mobil : Found Not Guilty of Fraud in Climate-Change Accounting Case #ExxonMobil #Stock #MarketScreener… https://t.co/BAAL3ZX7Af,1,ExxonMobil: Found not guilty of fraud in climate change accounting case #ExxonMobil #Stock #MarketScreener… https://t.co/BAAL3ZX7Af
Exxon Mobil prevails in New York climate change lawsuit #economy #MarketScreener https://t.co/nzUeEz2G4O https://t.co/4TQpxKLlzM,1,ExxonMobil prevails in New York climate change lawsuit #economy #MarketScreener https://t.co/nzUeEz2G4O https://t.co/4TQpxKLlzM
"Exxon was found not guilty in New York climate change case, ending the 4-year saga for the oil company. https://t.co/T2Zdt3jNiy",1,"Exxon has been found not guilty in a climate change case in New York, ending the oil company's four-year saga. https://t.co/T2Zdt3jNiy"
ExxonMobil wins climate change court fight with New York https://t.co/3WQw4XLbqo,1,ExxonMobil wins its climate change lawsuit with New York https://t.co/3WQw4XLbqo
Fiat settles tax issue in Italy,1,Fiat settles the tax problem in Italy
French regulator ends probe into supermarket Casino and short-seller Muddy Waters,1,French regulator ends investigation into supermarket casino and short seller Muddy Waters
HSBC agrees to pay $192 million to resolve U.S. tax probe https://t.co/UP1jTOYd2x via @business https://t.co/FikIgPdI06,1,HSBC agrees to pay $192 million to resolve US tax investigation https://t.co/UP1jTOYd2x via @business https://t.co/FikIgPdI06
Judge will not force Uber to convert drivers to employees,1,The judge will not force Uber to turn drivers into employees
McDonald : to Pay $26 Million in Wage Suit -- Update #McDonalds #Stock #MarketScreener https://t.co/zoeZqlt5Qo https://t.co/vK42itd5sU,1,McDonald's: to pay $26 million in wages lawsuit - Update #McDonalds #Stock #MarketScreener https://t.co/zoeZqlt5Qo https://t.co/vK42itd5sU
McDonald's is paying $26 million to settle a class action lawsuit over wage theft. It's the latest development in a… https://t.co/Aem5z1qESj,1,McDonald's pays $26 million to settle a class-action lawsuit over wage theft. It is the latest development in… https://t.co/Aem5z1qESj
McDonald's settles class action lawsuit,1,McDonald's settles class action lawsuit
McDonald's to pay $26 million to settle California wage lawsuit https://t.co/ZoqatIJIoU https://t.co/b1fIfJerMN,1,McDonald's pays $26 million to settle wage lawsuit in California https://t.co/ZoqatIJIoU https://t.co/b1fIfJerMN
NEW: Goldman Sachs' fine for its role in the 1MDB scandal could be under $2 billion -- far less than what some anal… https://t.co/AY59vwz3iW,1,NEW: The fine imposed by Goldman Sachs for its role in the 1MDB scandal may be less than $2 billion - much less than what some anal... https://t.co/AY59vwz3iW
PG&E nears $1.7B settlement tied to 2017 California wildfires - Bloomberg,1,PG&E Closes to $1.7 Billion Settlement Tied to 2017 California Wildfires - Bloomberg
PG&E Reportedly Nears $1.7 Billion California Wildfires Settlement,1,PG&E is reportedly close to a $1.7 billion California wildfire settlement
"Teva, Drugmakers in Talks With U.S. to End Generics Probes",1,Teva and drugmakers are in talks with the United States to end generic drug investigations
"Texas settles with T-Mobile, Sprint over merger: statement",1,Texas Reaches Settlement with T-Mobile and Sprint Over Merger: Statement
U.S. SAID TO DISCUSS GOLDMAN 1MDB SETTLEMENT BELOW $2 BILLION,1,The United States said it would discuss a Goldman 1MDB settlement for less than $2 billion
$VIR: Vir Biotechnolog: GlaxoSmithKline (GSK) to make $250 mln equity investment in the company https://t.co/qJxY2yHrb0,1,$VIR: Vir Biotechnolog: GlaxoSmithKline (GSK) invests $250 million in company stock https://t.co/qJxY2yHrb0
"Stock Market Live Updates: Merger fever boosts stocks; Schwab, LVMH soar",1,"Stock Market Live Updates: Merger Fever Boosts Stocks; Schwab, LVMH rise"
$ECONX: January University of Michigan Consumer Sentiment- Revision 99.8 vs 99.1 https://t.co/M9gpUZQoF7 consensus;... https://t.co/dRPj9oqjis,1,$ECONX: University of Michigan Consumer Confidence for January - Review 99.8 vs. 99.1 https://t.co/M9gpUZQoF7 Consensus;… https://t.co/dRPj9oqjis
$ECONX: Nonfarm Payroll Revisions- October revised to 156K from 128K; September revised to 193K from 180K https://t.co/WOg237QKLC,1,$ECONX: Nonfarm Payrolls Revisions - October Revised to 156K from 128K; September Revised to 193k from 180k https://t.co/WOg237QKLC
"$ECONX: November Average Hourly Earnings M/M +0.2% vs +0.3% https://t.co/M9gpUZQoF7 consensus, prior +0.36% from +0… https://t.co/wWgQrqkNXh",1,"$ECONX: November Average Hourly Earnings (m/m) +0.2% vs. +0.3% https://t.co/M9gpUZQoF7 Consensus, +0.36% ahead of +0… https://t.co /wWgQrqkNXh"
$ECONX: November Nonfarm Private Payrolls 254K vs 175K https://t.co/M9gpUZQoF7 consensus https://t.co/fav5NvyRH3,1,$ECONX: November Non-Farm Payrolls 254K vs. 175K https://t.co/M9gpUZQoF7 Consensus https://t.co/fav5NvyRH3
$ECONX: November Unemployment Rate 3.5% vs 3.6% https://t.co/M9gpUZQoF7 consensus https://t.co/p5wq6wH9wr,1,$ECONX: November unemployment rate 3.5% vs. 3.6% https://t.co/M9gpUZQoF7 Consensus https://t.co/p5wq6wH9wr
$SOYB $MOO $FTAG - Soybeans rebound as China trade talks make progress https://t.co/1mf2YHIujB,1,$SOYB $MOO $FTAG - Soybeans rebound as China trade talks make progress https://t.co/1mf2YHIujB
$SUMRX: Economic Summary: Nonfarm Payrolls in November blow past expectations; Unemployment ticks lower to 3.5% https://t.co/cS5AJkoKmU,1,$SUMRX: Economic Summary: November Nonfarm Payrolls Report Beats Expectations; Unemployment drops to 3.5% https://t.co/cS5AJkoKmU
